time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.580000000000002,-2.920307826573126,3.1160453446884304,7.435613417533175,0.40928706704958095,0.3182635915184937,0.0,-3.6348689213561136,4.271981660289957,4.138758515925045,0.20912370066517427,0.08391512803393024,0.0,458.3986292839931,454.8534114472554,457.25017363237754,457.77807647276234
2.640000000000002,-3.145418751649736,3.3804686046241867,7.685378256127541,0.42217389191321963,0.3304228823455846,0.0,-3.8696784744178347,4.542453768598843,4.1845459094037265,0.20142834107660093,0.05345093416661143,0.0,486.09615520911575,483.8112202027586,486.7399417861197,486.20150099436603
2.700000000000002,-3.383517880848979,3.659709895822051,7.934199729315536,0.43453189739390385,0.3337225494660956,0.0,-4.067103236046095,4.766053177801934,4.108427731446402,0.19438578392219294,0.05579379548441091,0.0,448.4918416058885,448.68406006318736,447.57676960493404,447.04162667973384
2.760000000000002,-3.6344867944413823,3.953662177162997,8.18082437802292,0.44631823869702103,0.3376328296947202,0.0,-4.29858269027403,5.032612960401255,4.11071021669847,0.19721267591020153,0.046289342528209695,0.0,478.533886175095,477.8112755669798,478.40069626794167,478.6502106299374
2.820000000000002,-3.899103922241905,4.2633670765266105,8.426608748356179,0.4617387238640358,0.3409137646627336,0.0,-4.521981433678241,5.291442029170034,4.08037776979879,0.17522752928783222,0.05295479519411773,0.0,470.47445274706035,470.9916762464535,472.27547320496126,470.60918487093846
2.880000000000002,-4.17580460698971,4.587018722602217,8.666893664754426,0.47224295151824514,0.34697499643155183,0.0,-4.701775838257486,5.497170762382513,3.9283913905444745,0.17346785578277346,0.0703961781466934,0.0,429.1659937724612,430.6468405410839,430.40093068766595,430.28237740949453
2.940000000000002,-4.46517761618805,4.925329835318002,8.902324984310837,0.48490601890419516,0.3525683760451308,0.0,-4.944114763957722,5.779937577620424,3.917354949471772,0.1887603575508915,0.056319687413667725,0.0,484.13625345354353,483.0785248716246,483.7865215077885,484.9647732542291
3.000000000000002,-4.767025390459183,5.277973101365528,9.131705898458748,0.49638565526172673,0.3575043311710102,0.0,-5.117856397459688,5.975094128856205,3.728096295781037,0.19202280047314857,0.04139884057890658,0.0,422.13142814467847,420.843339266946,422.43127310225424,422.74969492403653
3.0600000000000023,-5.080476099623637,5.643828755820497,9.352186638604202,0.5210875279313285,0.3617770276294472,0.0,-5.330533189309507,6.221075936806486,3.6192126837437244,0.15103340143261815,0.025498578166754774,0.0,457.29854104973117,456.03041158830916,456.2530105256934,452.9978056697043
3.1200000000000023,-5.406238536808445,6.023970159943636,9.56468804735012,0.5301380840558716,0.3698393851609083,0.0,-5.528683905806128,6.450122584645229,3.4631852908902694,0.15009440998401155,-0.0037252577914510827,0.0,443.30213728330733,440.8934257029564,441.8723573398745,441.81643823783503
3.1800000000000024,-5.744400308033644,6.418370641050118,9.768574688473262,0.5391741321502996,0.3765469633576748,0.0,-5.74365969957376,6.696283575569853,3.3318737499025035,0.1466376789916033,0.023939477659414128,0.0,453.0827397409176,455.30214309878113,454.24074321180257,453.983684832477
3.2400000000000024,-6.096247096098563,6.828400452891596,9.96587998353258,0.5482176849694742,0.38724118674773056,0.0,-5.9850350530132355,6.970762911577552,3.2431902786478632,0.15099344192079556,-0.01061293338440612,0.0,474.8654207913518,472.20661733401647,473.49939688586977,473.85355763047806
3.3000000000000025,-6.461824226135455,7.253744323861169,10.155826761920691,0.557604764318751,0.3871864047818372,0.0,-6.20079109756813,7.20719941571496,3.087534866110051,0.1561751501593057,-0.0202556655199081,0.0,452.54172043760565,451.7647189618283,451.4657459445879,451.9053581192778
3.3600000000000025,-6.839319688511815,7.691921046161516,10.334159930243683,0.5671403889877453,0.3887095173504802,0.0,-6.382618592213247,7.398686579135971,2.856593026299143,0.159584564778167,-0.003288298778145673,0.0,422.1265774845439,423.5888542872514,423.6635799425418,423.9814900761971
3.4200000000000026,-7.226313874739615,8.139665827563881,10.495568478895876,0.5777479413825448,0.3909854048888848,0.0,-6.517749549173353,7.526437897651602,2.5240953859288036,0.14718799855581366,-0.02175741204190098,0.0,379.5028335614088,377.7251773188279,379.14798801436075,377.9820845145426
3.4800000000000026,-7.624136653522314,8.598597883744475,10.642411619260523,0.5866109282338137,0.3912291186965513,0.0,-6.742910971988771,7.770931202354228,2.369775335439886,0.1436963681691574,-0.009270272558066957,0.0,455.41104326406816,456.409164252593,454.61967275845336,454.35916474265224
3.5400000000000027,-8.035083166768192,9.07167609421469,10.779045013447544,0.614648932603485,0.3920065476415484,0.0,-6.955021040193357,7.998986515852554,2.1827045247520975,0.1907797380736748,0.002237135810284505,0.0,445.11651151266784,446.05766998442516,443.43218619952404,447.30877317253095
3.6000000000000028,-8.459881211208135,9.560198630036204,10.906393133435037,0.6338339556330332,0.39275841670960787,0.0,-7.204473633969293,8.284984300069544,2.0601119073093477,0.22007478174327916,0.009729521409847957,0.0,475.9571962486837,476.53038328924623,476.01339754562963,478.28705242918846
3.660000000000003,-8.898499139614836,10.06431490699768,11.023901269497609,0.6470762779120376,0.39527748647150673,0.0,-7.416117036420226,8.51856762946637,1.8557338799993117,0.21642711611440613,0.023815953952560705,0.0,447.3983011176705,448.54408902866993,449.4893146685674,449.24032102937264
3.720000000000003,-9.351325465150406,10.584514460731171,11.131744563997726,0.6601389761717993,0.40872924728803195,0.0,-7.67830787973012,8.820208336098077,1.7365372030355006,0.21849551938241513,0.06061810170442218,0.0,486.0043232053833,488.75644334583484,486.9166495966195,487.11348896411295
3.780000000000003,-9.818850212116324,11.121074674460706,11.230014110480006,0.6750721444689196,0.413799798395698,0.0,-7.905781050274245,9.06455587706412,1.5375424531285837,0.20245307072531168,0.04624748897282934,0.0,462.1130360629307,460.98040055723357,461.1077885837662,459.88135679960766
3.840000000000003,-10.299651485741789,11.671647035128188,11.31539196858314,0.6872076656199404,0.4232676207296322,0.0,-8.121107482182211,9.287047212507028,1.3071090953647142,0.20104263846047413,0.07341259631070142,0.0,450.8800510678915,453.07239924440137,451.6686018172021,451.59407531727584
3.900000000000003,-10.793136064827785,12.23503477953471,11.386230520301655,0.7025625637094208,0.4282614244625993,0.0,-8.328396745561351,9.492025358190837,1.0530471829815167,0.21975412880769896,0.06371942211586952,0.0,445.5655249711364,444.7757636121885,444.22616122040887,445.8006998708619
3.960000000000003,-11.297868744401573,12.808926536716081,11.439619526599653,0.7162425097973175,0.43246489487651996,0.0,-8.49632790493135,9.63746555781026,0.7263214527885287,0.21075475707449134,0.0556577543375432,0.0,414.06338794921504,413.35616872185045,414.5789082074418,413.8372745436667
4.020000000000002,-11.812778864243235,13.391546005882788,11.473417319692832,0.7288761098955607,0.4390387759261847,0.0,-8.667660704315667,9.782771517825992,0.3999630526950717,0.20975629579392513,0.07419493010691611,0.0,414.7742861160557,416.40296423976895,414.48984331042755,414.449170157114
